,id,carat,depth,table,x,y,z,price,cut_score,color_E,color_F,color_G,color_H,color_I,color_J,clarity_IF,clarity_SI1,clarity_SI2,clarity_VS1,clarity_VS2,clarity_VVS1,clarity_VVS2
31236,31236,1.51,61.2,56.1,7.39,7.41,4.53,9.116,5,0,0,1,0,0,0,0,0,1,0,0,0,0
31237,31237,0.3,60.8,57.0,4.33,4.38,2.65,6.565,5,0,0,0,0,0,0,0,0,0,0,1,0,0
31238,31238,1.11,65.7,61.0,6.42,6.39,4.21,8.552,1,0,0,0,1,0,0,0,1,0,0,0,0,0
31239,31239,0.36,61.3,57.0,4.59,4.61,2.82,7.059,5,0,0,0,1,0,0,1,0,0,0,0,0,0
31240,31240,0.9,62.6,59.0,6.14,6.06,3.82,8.453,4,1,0,0,0,0,0,0,0,0,0,1,0,0
31241,31241,0.38,61.6,55.0,4.68,4.73,2.9,6.551,5,0,0,0,0,1,0,0,0,0,1,0,0,0
31242,31242,0.52,61.9,55.0,5.15,5.19,3.2,7.771,5,1,0,0,0,0,0,0,0,0,0,0,0,1
31243,31243,0.51,61.6,56.0,5.12,5.1,3.15,7.431,5,0,0,0,0,0,0,0,1,0,0,0,0,0
31244,31244,0.33,62.3,53.8,4.42,4.44,2.76,6.648,5,1,0,0,0,0,0,0,0,0,1,0,0,0
31245,31245,1.54,62.5,58.0,7.38,7.33,4.6,9.418,4,0,0,0,1,0,0,1,0,0,0,0,0,0
31246,31246,1.2,62.4,58.0,6.75,6.78,4.23,8.942,3,0,0,0,0,0,0,0,1,0,0,0,0,0
31247,31247,0.3,62.2,53.0,4.3,4.32,2.68,6.753,5,0,1,0,0,0,0,0,0,0,0,0,1,0
31248,31248,2.2,60.5,55.0,8.49,8.42,5.11,9.809,4,0,0,1,0,0,0,0,1,0,0,0,0,0
31249,31249,0.52,61.4,55.0,5.19,5.24,3.2,7.236,3,0,0,0,1,0,0,0,0,0,0,1,0,0
31250,31250,0.37,61.2,57.0,4.68,4.73,2.88,7.272,1,0,0,0,0,0,0,1,0,0,0,0,0,0
31251,31251,1.0,58.0,58.0,6.56,6.62,3.82,8.36,2,0,0,0,0,1,0,0,1,0,0,0,0,0
31252,31252,1.04,63.8,56.0,6.36,6.32,4.05,8.072,2,0,0,0,0,0,1,0,0,1,0,0,0,0
31253,31253,0.34,59.6,59.0,4.57,4.55,2.72,6.688,4,0,0,0,0,0,0,0,1,0,0,0,0,0
31254,31254,0.52,61.8,55.0,5.17,5.19,3.2,7.494,5,0,0,0,1,0,0,1,0,0,0,0,0,0
31255,31255,0.51,63.1,58.0,5.11,5.07,3.21,7.588,3,0,0,1,0,0,0,0,0,0,0,0,0,1
31256,31256,0.59,59.2,56.0,5.47,5.54,3.26,7.594,3,0,0,0,0,0,0,0,0,0,0,1,0,0
31257,31257,0.79,61.4,56.0,5.93,5.96,3.65,8.061,5,0,0,0,1,0,0,0,1,0,0,0,0,0
31258,31258,0.33,63.7,56.0,4.4,4.36,2.79,6.611,2,0,0,0,0,1,0,0,0,0,0,0,0,1
31259,31259,0.31,61.9,56.0,4.37,4.39,2.71,6.641,5,0,0,0,0,0,0,0,0,0,0,0,0,1
31260,31260,1.04,62.8,54.0,6.39,6.5,4.05,8.92,3,0,0,1,0,0,0,0,0,0,0,0,0,1
31261,31261,0.51,62.5,55.0,5.1,5.14,3.2,6.891,5,0,0,0,1,0,0,0,0,1,0,0,0,0
31262,31262,0.54,63.2,56.0,5.19,5.16,3.27,7.236,3,0,0,1,0,0,0,0,1,0,0,0,0,0
31263,31263,0.31,61.5,55.0,4.41,4.37,2.7,6.771,5,1,0,0,0,0,0,0,0,0,0,1,0,0
31264,31264,0.31,60.6,61.0,4.4,4.45,2.68,5.948,3,0,0,0,0,1,0,0,0,1,0,0,0,0
31265,31265,0.34,59.2,59.0,4.54,4.58,2.7,6.229,4,0,0,0,0,0,0,0,0,1,0,0,0,0
31266,31266,0.91,62.8,58.0,6.17,6.15,3.87,8.326,4,0,0,0,1,0,0,0,0,0,0,1,0,0
31267,31267,0.47,61.0,59.0,5.03,5.0,3.06,7.018,4,0,0,1,0,0,0,0,0,0,0,1,0,0
31268,31268,0.57,61.9,54.8,5.3,5.36,3.3,7.757,5,0,1,0,0,0,0,0,0,0,0,0,1,0
31269,31269,0.32,62.9,55.0,4.37,4.41,2.76,6.861,3,0,0,1,0,0,0,1,0,0,0,0,0,0
31270,31270,1.64,62.5,58.0,7.48,7.56,4.7,8.91,3,0,0,0,0,0,1,0,0,1,0,0,0,0
31271,31271,1.28,60.0,60.0,7.08,6.99,4.22,8.726,4,0,0,0,0,1,0,0,1,0,0,0,0,0
31272,31272,0.32,61.7,57.0,4.39,4.36,2.7,6.879,5,0,0,0,0,0,0,0,0,0,0,1,0,0
31273,31273,0.72,61.7,55.0,5.8,5.77,3.57,8.139,5,1,0,0,0,0,0,0,0,0,0,1,0,0
31274,31274,0.7,63.8,57.0,5.63,5.66,3.6,7.618,2,0,0,0,0,1,0,0,1,0,0,0,0,0
31275,31275,1.21,60.8,60.0,6.86,6.88,4.18,8.626,4,0,0,0,0,0,1,0,0,0,0,0,0,1
31276,31276,1.21,61.6,58.0,6.88,6.82,4.22,9.011,4,0,1,0,0,0,0,0,0,0,1,0,0,0
31277,31277,1.33,63.9,57.0,6.91,6.96,4.43,8.685,3,0,0,0,0,0,1,0,0,0,0,1,0,0
31278,31278,0.91,63.5,58.0,6.15,6.04,3.87,8.314,3,0,0,1,0,0,0,0,1,0,0,0,0,0
31279,31279,0.62,63.4,56.0,5.4,5.45,3.44,7.263,3,1,0,0,0,0,0,0,0,1,0,0,0,0
31280,31280,1.04,61.6,57.0,6.52,6.56,4.03,9.279,5,0,0,0,0,0,0,0,0,0,1,0,0,0
31281,31281,0.33,59.5,60.0,4.5,4.54,2.69,6.256,4,0,0,0,0,1,0,0,0,0,1,0,0,0
31282,31282,2.02,59.0,61.0,8.26,8.31,4.89,9.484,2,0,0,0,1,0,0,0,0,1,0,0,0,0
31283,31283,0.53,61.4,56.0,5.2,5.23,3.2,7.616,5,0,0,0,1,0,0,0,0,0,0,1,0,0
31284,31284,0.23,60.4,61.0,3.93,3.95,2.38,6.225,3,0,1,0,0,0,0,0,0,0,0,0,0,1
31285,31285,1.5,62.2,55.0,7.33,7.35,4.57,9.738,5,0,0,1,0,0,0,0,0,0,0,0,0,1
31286,31286,0.36,61.6,56.0,4.58,4.54,2.81,6.746,5,0,0,0,0,0,0,0,1,0,0,0,0,0
31287,31287,1.25,58.0,59.0,7.12,7.05,4.11,8.223,4,0,1,0,0,0,0,0,0,0,0,0,0,0
31288,31288,1.2,61.9,57.0,6.8,6.87,4.23,8.531,5,0,0,0,0,0,1,0,1,0,0,0,0,0
31289,31289,1.01,62.1,58.0,6.4,6.37,3.97,8.933,4,0,0,0,0,0,0,0,0,0,1,0,0,0
31290,31290,0.9,61.9,59.0,6.18,6.16,3.82,7.748,4,0,1,0,0,0,0,0,0,0,0,0,0,0
31291,31291,0.3,63.0,53.0,4.3,4.24,2.69,6.863,5,0,0,1,0,0,0,1,0,0,0,0,0,0
31292,31292,0.8,61.1,56.0,5.98,6.01,3.66,8.307,5,1,0,0,0,0,0,0,1,0,0,0,0,0
31293,31293,0.23,58.8,61.0,3.98,4.01,2.35,6.184,3,1,0,0,0,0,0,0,0,0,0,0,1,0
31294,31294,0.32,61.1,56.0,4.44,4.47,2.72,6.561,5,0,0,0,0,0,0,0,0,0,1,0,0,0
31295,31295,0.51,61.8,56.0,5.1,5.15,3.17,7.524,5,0,0,1,0,0,0,0,0,0,1,0,0,0
31296,31296,0.71,61.4,56.0,5.76,5.73,3.53,7.922,5,0,0,1,0,0,0,0,0,0,1,0,0,0
31297,31297,0.4,62.7,56.0,4.73,4.77,2.98,6.736,5,0,1,0,0,0,0,0,0,0,0,1,0,0
31298,31298,0.33,60.4,59.0,4.54,4.5,2.73,6.323,4,0,0,0,0,1,0,0,1,0,0,0,0,0
31299,31299,1.07,62.0,56.0,6.58,6.52,4.06,8.882,5,0,0,1,0,0,0,0,0,0,1,0,0,0
31300,31300,0.34,62.4,56.0,4.49,4.45,2.79,6.863,5,1,0,0,0,0,0,0,0,0,0,1,0,0
31301,31301,0.26,61.6,56.0,4.14,4.17,2.55,6.301,3,0,0,1,0,0,0,0,0,0,0,0,1,0
31302,31302,0.71,61.8,56.0,5.73,5.76,3.55,8.101,5,0,0,1,0,0,0,0,0,0,0,1,0,0
31303,31303,0.5,62.8,58.0,5.05,5.08,3.18,6.898,3,0,0,0,0,0,1,0,1,0,0,0,0,0
31304,31304,0.95,61.2,56.0,6.33,6.37,3.89,8.273,5,0,0,0,0,1,0,0,0,1,0,0,0,0
31305,31305,0.32,61.3,55.0,4.43,4.45,2.72,6.312,5,0,0,1,0,0,0,0,0,0,1,0,0,0
31306,31306,0.34,60.1,56.0,4.55,4.54,2.73,6.353,5,0,1,0,0,0,0,0,0,1,0,0,0,0
31307,31307,2.0,62.4,54.0,8.02,8.09,5.03,9.428,5,0,0,0,0,0,1,0,1,0,0,0,0,0
31308,31308,1.7,61.3,54.0,7.72,7.67,4.72,9.779,5,0,1,0,0,0,0,0,0,0,0,1,0,0
31309,31309,0.31,61.6,57.0,4.36,4.38,2.69,6.599,5,0,0,0,0,0,0,0,0,0,0,1,0,0
31310,31310,1.0,64.1,57.0,6.32,6.29,4.04,8.948,2,1,0,0,0,0,0,0,0,0,0,0,0,1
31311,31311,0.25,60.1,57.0,4.1,4.13,2.47,6.45,3,0,1,0,0,0,0,0,0,0,0,0,0,1
31312,31312,0.72,62.7,57.0,5.74,5.7,3.59,7.475,4,0,0,1,0,0,0,0,0,1,0,0,0,0
31313,31313,1.5,61.4,59.0,7.31,7.34,4.5,9.349,4,0,1,0,0,0,0,0,1,0,0,0,0,0
31314,31314,0.39,62.0,60.0,4.65,4.71,2.9,6.477,4,0,0,0,1,0,0,0,1,0,0,0,0,0
31315,31315,1.0,63.6,62.0,6.24,6.3,3.99,8.413,2,0,1,0,0,0,0,0,1,0,0,0,0,0
31316,31316,0.72,61.2,62.0,5.75,5.72,3.51,7.702,4,0,0,1,0,0,0,0,1,0,0,0,0,0
31317,31317,1.02,63.4,57.0,6.42,6.36,4.05,8.494,3,0,0,0,1,0,0,0,1,0,0,0,0,0
31318,31318,0.52,61.2,57.0,5.2,5.16,3.17,7.535,5,0,1,0,0,0,0,0,0,0,1,0,0,0
31319,31319,1.01,60.5,58.0,6.47,6.39,3.89,8.429,4,0,0,0,1,0,0,0,1,0,0,0,0,0
31320,31320,0.43,62.0,57.0,4.81,4.84,2.99,7.214,5,0,1,0,0,0,0,0,0,0,0,0,1,0
31321,31321,0.71,61.5,56.0,5.74,5.78,3.54,7.867,5,0,0,0,0,0,0,0,0,1,0,0,0,0
31322,31322,0.43,62.0,57.0,4.85,4.82,3.0,6.955,5,1,0,0,0,0,0,0,0,0,0,1,0,0
31323,31323,0.23,59.2,61.0,4.0,4.04,2.38,5.964,3,0,0,0,1,0,0,0,0,0,0,0,0,1
31324,31324,0.74,60.8,56.0,5.85,5.89,3.57,8.16,5,1,0,0,0,0,0,0,1,0,0,0,0,0
31325,31325,0.3,60.9,58.0,4.32,4.29,2.62,6.353,4,0,0,0,0,0,0,0,0,1,0,0,0,0
31326,31326,1.0,69.9,61.0,6.13,5.86,4.23,7.658,1,0,0,0,0,0,1,0,0,1,0,0,0,0
31327,31327,0.3,61.7,56.0,4.35,4.31,2.67,6.515,5,0,0,1,0,0,0,0,0,0,0,1,0,0
31328,31328,0.92,63.4,57.0,6.11,6.17,3.89,8.354,2,0,0,0,1,0,0,0,0,0,0,1,0,0
31329,31329,0.71,60.6,56.0,5.82,5.77,3.51,7.858,3,0,0,0,0,1,0,0,0,0,0,0,0,1
31330,31330,0.72,60.8,56.0,5.83,5.81,3.54,8.527,5,0,1,0,0,0,0,0,0,0,0,0,1,0
31331,31331,0.61,60.0,61.0,5.53,5.5,3.31,7.386,4,0,0,0,0,1,0,0,0,0,1,0,0,0
31332,31332,0.33,60.3,60.0,4.49,4.47,2.7,6.611,4,1,0,0,0,0,0,0,1,0,0,0,0,0
31333,31333,0.37,61.1,56.0,4.62,4.65,2.83,6.895,5,0,1,0,0,0,0,0,0,0,0,0,0,1
31334,31334,0.26,62.3,54.0,4.07,4.11,2.55,6.178,5,0,0,0,1,0,0,0,0,0,1,0,0,0
31335,31335,0.92,63.7,64.0,6.13,6.08,3.89,8.239,2,0,1,0,0,0,0,0,0,1,0,0,0,0
31336,31336,1.02,58.4,62.0,6.55,6.61,3.84,8.416,3,0,0,0,1,0,0,0,1,0,0,0,0,0
31337,31337,0.55,62.9,54.0,5.23,5.29,3.31,7.072,3,0,0,0,0,0,1,0,0,0,0,1,0,0
31338,31338,0.5,60.6,59.0,5.07,5.12,3.09,7.007,3,1,0,0,0,0,0,0,0,1,0,0,0,0
31339,31339,1.57,59.7,61.0,7.51,7.62,4.52,9.243,3,0,0,0,0,1,0,0,0,0,1,0,0,0
31340,31340,1.51,63.1,59.0,7.26,7.28,4.59,9.378,2,0,0,0,1,0,0,0,0,0,0,0,0,1
31341,31341,1.05,62.2,57.0,6.44,6.56,4.04,8.834,3,1,0,0,0,0,0,0,0,0,0,1,0,0
31342,31342,1.14,61.5,57.0,6.73,6.77,4.15,8.346,5,0,0,0,0,0,1,0,0,1,0,0,0,0
31343,31343,0.32,61.4,57.0,4.39,4.44,2.71,6.485,5,0,0,0,0,1,0,1,0,0,0,0,0,0
31344,31344,0.56,62.6,58.0,5.28,5.23,3.29,7.617,4,1,0,0,0,0,0,0,0,0,1,0,0,0
31345,31345,1.01,64.9,58.0,6.17,6.22,4.02,8.358,1,0,0,0,0,1,0,0,0,0,1,0,0,0
31346,31346,0.51,61.9,57.0,5.12,5.09,3.16,7.416,5,1,0,0,0,0,0,0,0,0,0,1,0,0
31347,31347,0.3,62.3,57.0,4.26,4.28,2.66,6.5,5,0,0,0,1,0,0,0,0,0,0,0,1,0
31348,31348,0.32,63.4,55.0,4.33,4.37,2.76,6.107,2,0,0,0,0,1,0,0,0,0,0,1,0,0
31349,31349,0.49,58.9,60.5,5.17,5.21,3.05,7.265,2,0,1,0,0,0,0,0,0,0,1,0,0,0
31350,31350,1.51,62.8,59.0,7.31,7.28,4.58,9.364,4,0,1,0,0,0,0,0,1,0,0,0,0,0
31351,31351,0.75,59.4,62.0,5.95,5.91,3.52,7.591,4,0,0,1,0,0,0,0,1,0,0,0,0,0
31352,31352,0.72,62.6,58.0,5.7,5.73,3.58,8.159,5,0,0,0,0,0,0,0,0,0,0,1,0,0
31353,31353,1.64,60.6,57.0,7.66,7.69,4.65,9.409,5,0,0,0,0,1,0,0,0,0,0,1,0,0
31354,31354,0.33,60.8,60.0,4.52,4.46,2.73,6.422,3,0,0,0,0,0,0,0,0,0,0,1,0,0
31355,31355,1.0,63.3,59.0,6.37,6.33,4.02,9.685,3,0,0,0,0,0,0,1,0,0,0,0,0,0
31356,31356,0.38,61.6,58.0,4.63,4.66,2.86,7.09,4,0,1,0,0,0,0,0,0,0,0,0,1,0
31357,31357,1.71,62.6,57.0,7.62,7.58,4.76,9.053,4,0,0,0,0,0,1,0,0,1,0,0,0,0
31358,31358,0.96,60.3,59.0,6.4,6.36,3.85,8.092,4,0,0,0,0,0,1,0,1,0,0,0,0,0
31359,31359,0.55,60.7,56.0,5.32,5.38,3.25,7.04,3,0,0,1,0,0,0,0,1,0,0,0,0,0
31360,31360,0.7,62.2,59.0,5.64,5.71,3.53,7.418,3,0,0,0,0,1,0,0,0,0,0,1,0,0
31361,31361,0.7,61.9,55.0,5.67,5.71,3.52,8.127,5,0,0,1,0,0,0,0,0,0,1,0,0,0
31362,31362,0.3,63.5,59.0,4.22,4.17,2.66,6.468,3,0,0,1,0,0,0,0,0,0,0,1,0,0
31363,31363,1.2,62.9,58.0,6.76,6.69,4.23,8.77,4,0,1,0,0,0,0,0,1,0,0,0,0,0
31364,31364,0.51,61.0,58.0,5.1,5.17,3.13,7.358,3,0,1,0,0,0,0,0,0,0,0,1,0,0
31365,31365,1.04,61.6,56.0,6.56,6.49,4.02,8.284,4,0,0,0,0,1,0,0,0,1,0,0,0,0
31366,31366,1.2,61.4,58.0,6.8,6.75,4.16,8.729,4,0,1,0,0,0,0,0,0,0,0,1,0,0
31367,31367,1.51,59.6,60.0,7.58,7.48,4.49,8.93,4,0,0,0,0,0,1,0,0,0,0,1,0,0
31368,31368,0.65,61.1,61.7,5.55,5.59,3.4,7.464,2,0,0,0,0,1,0,0,0,0,1,0,0,0
31369,31369,1.02,58.7,63.0,6.61,6.55,3.86,8.363,3,1,0,0,0,0,0,0,0,1,0,0,0,0
31370,31370,0.31,62.5,56.0,4.35,4.29,2.7,6.286,5,0,0,0,0,1,0,0,1,0,0,0,0,0
31371,31371,0.3,61.6,60.0,4.3,4.27,2.64,6.41,4,0,0,0,0,1,0,0,0,0,1,0,0,0
31372,31372,0.5,59.6,61.0,5.12,5.19,3.07,7.102,2,0,1,0,0,0,0,0,1,0,0,0,0,0
31373,31373,0.5,61.8,54.0,5.11,5.15,3.17,7.476,5,0,0,1,0,0,0,0,0,0,0,0,0,1
31374,31374,0.76,57.5,62.0,6.03,6.08,3.48,7.748,3,0,0,0,0,1,0,0,1,0,0,0,0,0
31375,31375,0.92,61.8,58.0,6.23,6.19,3.84,8.239,4,0,1,0,0,0,0,0,0,1,0,0,0,0
31376,31376,0.91,61.0,58.0,6.23,6.29,3.82,8.327,5,1,0,0,0,0,0,0,1,0,0,0,0,0
31377,31377,1.05,61.6,56.0,6.55,6.53,4.03,9.157,5,0,1,0,0,0,0,0,0,0,0,0,0,1
31378,31378,0.9,59.2,60.0,6.34,6.3,3.74,8.322,4,0,0,0,0,0,0,0,0,1,0,0,0,0
31379,31379,0.4,62.2,57.6,4.74,4.76,2.96,6.993,3,0,1,0,0,0,0,0,0,0,1,0,0,0
31380,31380,0.86,61.3,59.0,6.17,6.1,3.76,8.033,4,0,0,0,1,0,0,0,0,0,0,1,0,0
31381,31381,0.7,64.1,56.0,5.63,5.6,3.6,7.736,2,0,1,0,0,0,0,0,1,0,0,0,0,0
31382,31382,0.4,62.4,56.0,4.69,4.73,2.94,6.557,5,0,0,0,1,0,0,0,0,0,0,1,0,0
31383,31383,0.35,61.9,54.0,4.56,4.58,2.83,6.909,5,0,0,1,0,0,0,1,0,0,0,0,0,0
31384,31384,1.01,63.6,57.0,6.3,6.35,4.02,8.84,3,0,0,1,0,0,0,0,0,0,1,0,0,0
31385,31385,1.18,62.5,60.0,6.74,6.7,4.2,8.553,4,1,0,0,0,0,0,0,0,1,0,0,0,0
31386,31386,2.08,60.2,60.0,8.28,8.32,5.0,9.805,5,1,0,0,0,0,0,0,0,1,0,0,0,0
31387,31387,0.76,61.2,57.0,5.85,5.9,3.59,8.075,5,0,0,1,0,0,0,0,1,0,0,0,0,0
31388,31388,0.31,62.7,55.0,4.34,4.31,2.71,6.848,5,0,0,0,0,0,0,0,0,0,0,1,0,0
31389,31389,0.7,61.4,55.0,5.71,5.75,3.52,8.12,5,0,0,0,0,0,0,0,0,0,0,1,0,0
31390,31390,0.91,64.0,61.0,6.05,6.08,3.88,8.128,3,0,0,1,0,0,0,0,0,1,0,0,0,0
31391,31391,0.4,61.9,55.0,4.73,4.75,2.93,6.586,5,0,0,0,1,0,0,0,0,0,0,1,0,0
31392,31392,2.0,58.9,57.0,8.09,58.9,8.06,9.41,4,0,0,0,1,0,0,0,0,1,0,0,0,0
31393,31393,0.32,61.5,58.0,4.42,4.36,2.7,6.985,4,1,0,0,0,0,0,0,0,0,0,0,0,1
31394,31394,0.9,68.7,62.0,5.83,5.79,3.99,7.913,1,0,0,0,0,1,0,0,0,0,1,0,0,0
31395,31395,0.37,63.7,55.0,4.59,4.55,2.91,6.773,2,0,0,0,0,0,0,0,1,0,0,0,0,0
31396,31396,0.57,61.6,56.0,5.33,5.35,3.29,8.048,5,0,0,0,0,0,0,0,0,0,0,0,1,0
31397,31397,0.52,63.7,56.0,5.08,5.13,3.25,7.277,3,0,0,1,0,0,0,0,0,0,0,1,0,0
31398,31398,0.5,62.2,54.0,5.11,5.08,3.17,7.465,5,1,0,0,0,0,0,0,0,0,0,1,0,0
31399,31399,0.43,61.4,54.0,4.9,4.93,3.02,6.743,5,0,1,0,0,0,0,0,0,0,0,1,0,0
31400,31400,1.02,61.4,61.0,6.4,6.44,3.94,8.382,2,0,1,0,0,0,0,0,0,1,0,0,0,0
31401,31401,0.36,62.3,57.0,4.57,4.55,2.84,6.767,5,0,0,1,0,0,0,0,0,0,1,0,0,0
31402,31402,0.53,62.0,54.0,5.19,5.23,3.23,6.88,5,0,0,0,0,1,0,0,0,1,0,0,0,0
31403,31403,0.31,61.7,58.0,4.31,4.34,2.67,6.522,3,1,0,0,0,0,0,0,0,0,0,1,0,0
31404,31404,0.7,63.0,60.0,5.62,5.59,3.53,7.584,4,0,0,0,0,1,0,0,0,0,0,1,0,0
31405,31405,0.32,62.0,60.0,4.41,4.37,2.72,6.928,4,0,0,1,0,0,0,1,0,0,0,0,0,0
31406,31406,1.01,63.2,56.0,6.35,6.41,4.03,8.883,5,0,1,0,0,0,0,0,0,0,1,0,0,0
31407,31407,0.35,65.9,54.0,5.57,5.53,3.66,7.255,1,0,0,1,0,0,0,0,0,0,0,1,0,0
31408,31408,0.78,61.8,55.0,5.92,5.95,3.67,7.949,5,0,0,0,0,1,0,0,0,0,0,1,0,0
31409,31409,0.43,61.2,56.0,4.84,4.87,2.97,7.268,3,1,0,0,0,0,0,0,0,0,0,0,1,0
31410,31410,0.31,63.1,59.0,4.29,4.27,2.7,6.687,3,0,0,1,0,0,0,0,0,0,1,0,0,0
31411,31411,0.52,61.8,57.0,5.19,5.14,3.19,7.45,5,0,0,0,0,0,0,0,1,0,0,0,0,0
31412,31412,1.34,61.1,59.0,7.05,7.12,4.33,8.819,3,0,0,0,0,1,0,0,1,0,0,0,0,0
31413,31413,1.03,62.8,56.0,6.46,6.43,4.05,8.469,5,0,0,0,0,0,0,0,0,1,0,0,0,0
31414,31414,1.09,62.3,57.0,6.58,6.54,4.09,8.547,5,0,0,0,1,0,0,0,1,0,0,0,0,0
31415,31415,2.14,62.3,59.0,8.24,8.26,5.14,9.586,3,0,0,0,0,0,1,0,1,0,0,0,0,0
31416,31416,1.1,62.8,55.0,6.68,6.57,4.16,8.295,4,0,0,0,1,0,0,0,0,1,0,0,0,0
31417,31417,0.51,62.8,60.0,5.1,5.03,3.18,6.943,4,0,1,0,0,0,0,0,0,1,0,0,0,0
31418,31418,1.01,62.4,58.0,6.38,6.41,3.99,8.699,4,0,0,1,0,0,0,0,0,0,0,1,0,0
31419,31419,0.62,61.1,56.0,5.48,5.52,3.36,7.695,5,0,0,0,1,0,0,0,0,0,0,0,1,0
31420,31420,0.91,61.6,59.0,6.14,6.24,3.81,8.203,3,0,1,0,0,0,0,0,0,1,0,0,0,0
31421,31421,0.25,62.7,56.0,4.01,4.04,2.52,6.118,5,0,0,1,0,0,0,0,0,0,1,0,0,0
31422,31422,0.83,60.7,57.0,6.02,6.1,3.68,8.099,5,0,1,0,0,0,0,0,1,0,0,0,0,0
31423,31423,0.31,62.1,57.0,4.35,4.32,2.69,6.777,5,0,0,0,0,0,0,0,0,0,1,0,0,0
31424,31424,0.3,61.2,56.0,4.33,4.36,2.65,6.188,5,0,0,1,0,0,0,0,1,0,0,0,0,0
31425,31425,0.84,61.0,56.0,6.13,6.1,3.73,7.965,5,0,0,1,0,0,0,0,0,1,0,0,0,0
31426,31426,0.33,61.4,55.0,4.46,4.5,2.75,6.031,5,0,1,0,0,0,0,0,0,1,0,0,0,0
31427,31427,0.71,61.0,61.0,5.71,5.66,3.47,7.525,4,0,0,0,0,0,1,0,1,0,0,0,0,0
31428,31428,0.52,63.0,56.0,5.16,5.1,3.23,7.381,5,0,1,0,0,0,0,0,0,0,0,1,0,0
31429,31429,0.73,61.1,57.0,5.85,5.81,3.56,8.163,5,0,0,0,0,0,0,0,0,0,1,0,0,0
31430,31430,1.67,62.3,59.0,7.59,7.63,4.74,8.976,3,0,0,0,0,0,1,0,1,0,0,0,0,0
31431,31431,0.46,56.5,61.0,5.11,5.05,2.87,7.054,2,0,1,0,0,0,0,0,0,0,1,0,0,0
31432,31432,1.1,63.7,60.0,6.61,6.45,4.16,8.511,2,0,0,0,0,1,0,0,0,0,1,0,0,0
31433,31433,0.31,63.5,57.0,4.28,4.32,2.73,6.299,2,1,0,0,0,0,0,0,1,0,0,0,0,0
31434,31434,0.3,59.8,64.0,4.34,4.29,2.58,6.933,2,1,0,0,0,0,0,0,0,0,0,0,0,1
31435,31435,1.23,60.9,54.0,7.01,6.96,4.25,8.788,5,0,0,0,0,0,0,0,1,0,0,0,0,0
31436,31436,1.51,62.6,59.0,7.33,7.24,4.56,9.84,3,0,1,0,0,0,0,0,0,0,0,0,1,0
31437,31437,2.22,60.9,57.0,8.47,8.42,5.14,9.654,5,0,0,1,0,0,0,0,0,1,0,0,0,0
31438,31438,0.43,62.7,55.0,4.83,4.87,3.04,6.574,3,1,0,0,0,0,0,0,0,1,0,0,0,0
31439,31439,0.31,62.2,55.0,4.37,4.35,2.71,6.443,5,0,0,0,1,0,0,0,0,0,0,1,0,0
31440,31440,0.71,62.2,56.0,5.72,5.76,3.57,7.691,3,0,0,0,1,0,0,0,1,0,0,0,0,0
31441,31441,1.39,61.4,54.0,7.22,7.3,4.44,9.43,5,0,0,1,0,0,0,0,0,0,0,0,0,1
31442,31442,0.58,60.8,57.0,5.41,5.42,3.29,7.715,5,1,0,0,0,0,0,0,0,0,1,0,0,0
31443,31443,0.71,62.6,59.0,5.64,5.6,3.52,7.636,4,0,1,0,0,0,0,0,0,1,0,0,0,0
31444,31444,0.32,62.2,58.0,4.39,4.36,2.72,6.579,4,1,0,0,0,0,0,0,1,0,0,0,0,0
31445,31445,0.41,61.8,56.0,4.8,4.78,2.96,7.009,5,0,1,0,0,0,0,0,0,0,0,1,0,0
31446,31446,1.02,63.0,60.0,6.41,6.35,4.02,8.649,4,0,1,0,0,0,0,0,0,0,0,1,0,0
31447,31447,0.9,61.5,59.0,6.23,6.2,3.82,8.217,4,0,1,0,0,0,0,0,0,1,0,0,0,0
31448,31448,0.73,62.0,54.0,5.79,5.83,3.6,7.857,5,0,0,0,1,0,0,0,0,0,0,1,0,0
31449,31449,0.4,63.5,56.0,4.7,4.69,2.98,6.628,3,0,0,0,0,0,1,0,0,0,1,0,0,0
31450,31450,0.34,62.0,56.0,4.46,4.48,2.77,6.471,5,1,0,0,0,0,0,0,0,0,0,1,0,0
31451,31451,1.21,62.6,59.0,6.81,6.76,4.25,9.212,4,0,1,0,0,0,0,0,0,0,1,0,0,0
31452,31452,1.01,62.8,58.0,6.3,6.35,3.97,8.204,2,0,0,0,0,0,1,0,0,0,0,1,0,0
31453,31453,0.33,61.1,55.0,4.47,4.51,2.74,6.604,5,1,0,0,0,0,0,0,0,0,0,1,0,0
31454,31454,2.02,61.0,58.0,8.15,8.22,4.99,9.648,4,0,0,1,0,0,0,0,0,1,0,0,0,0
31455,31455,0.3,61.1,55.0,4.35,4.32,2.65,6.353,5,0,0,0,0,0,0,0,0,1,0,0,0,0
31456,31456,0.35,62.0,59.0,4.51,4.55,2.81,6.56,4,0,1,0,0,0,0,0,0,0,0,1,0,0
31457,31457,0.34,59.2,59.0,4.58,4.54,2.7,6.477,4,0,0,0,0,0,0,0,0,1,0,0,0,0
31458,31458,1.01,62.6,54.0,6.38,6.34,3.98,8.405,4,0,1,0,0,0,0,0,0,1,0,0,0,0
31459,31459,1.18,62.2,56.0,6.85,6.75,4.23,8.535,5,0,0,0,0,1,0,0,1,0,0,0,0,0
